City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Marshall,US,2020-08-21 22:01:21,34.38,-86.33,75.99,83,40,3.36
303,Atar,MR,2020-08-21 22:01:21,20.52,-13.05,88.7,43,21,0.98
304,Necochea,AR,2020-08-21 22:01:21,-38.55,-58.74,48.0,78,0,4.0
305,Broome,US,2020-08-21 22:01:21,42.25,-75.83,81.0,42,20,5.82
306,Inhambane,MZ,2020-08-21 22:01:22,-23.86,35.38,64.24,76,31,10.96
307,Smithers,CA,2020-08-21 22:00:13,54.78,-127.17,64.4,68,75,8.05
308,Egvekinot,RU,2020-08-21 22:01:22,66.32,-179.17,45.93,95,100,6.13
309,Tommot,RU,2020-08-21 22:01:22,58.96,126.29,51.82,89,100,2.13
310,Awbari,LY,2020-08-21 22:01:22,26.59,12.78,82.29,22,0,8.05
311,Vardo,NO,2020-08-21 22:01:23,70.37,31.11,53.6,100,75,9.17
312,Bezhetsk,RU,2020-08-21 22:01:23,57.79,36.7,53.96,79,0,5.14
313,Tateyama,JP,2020-08-21 22:01:23,34.98,139.87,84.0,92,0,5.99
314,Flagstaff,US,2020-08-21 22:00:01,35.2,-111.65,60.8,77,40,8.05
315,Eucaliptus,BO,2020-08-21 22:01:23,-17.58,-67.52,57.22,27,99,16.87
316,Westport,US,2020-08-21 21:58:16,41.14,-73.36,82.99,61,1,12.75
317,Lorengau,PG,2020-08-21 21:57:13,-2.02,147.27,84.58,68,39,9.6
318,Nueva Loja,EC,2020-08-21 22:01:24,0.08,-76.88,78.8,78,40,6.93
319,Severnoye,RU,2020-08-21 22:01:24,56.35,78.36,47.16,96,4,5.21
320,Anadyr,RU,2020-08-21 22:01:24,64.75,177.48,51.8,93,75,20.13
321,Mayor Pablo Lagerenza,PY,2020-08-21 22:01:25,-19.93,-60.77,49.93,55,100,1.3
322,Iquique,CL,2020-08-21 21:57:00,-20.22,-70.14,60.8,67,40,13.87
323,Moron,AR,2020-08-21 22:01:25,-34.65,-58.62,59.0,22,0,3.71
324,Raga,SS,2020-08-21 22:01:25,8.46,25.68,70.38,92,69,2.35
325,Tarcal,HU,2020-08-21 22:01:25,48.13,21.35,66.0,93,0,1.12
326,Cerrito,CO,2020-08-21 22:01:26,6.84,-72.69,73.4,88,75,4.7
327,Fukue,JP,2020-08-21 22:01:26,32.69,128.84,83.32,80,1,12.59
328,Deputatskiy,RU,2020-08-21 22:01:26,69.3,139.9,31.93,98,100,7.07
329,Saint Anthony,US,2020-08-21 22:01:26,45.02,-93.22,88.0,52,1,11.41
330,Huarmey,PE,2020-08-21 22:01:27,-10.07,-78.15,64.94,71,83,8.93
331,Imamoglu,TR,2020-08-21 22:01:27,37.27,35.66,80.6,78,40,6.93
332,Rincon,US,2020-08-21 22:01:27,32.3,-81.24,87.8,52,75,6.93
333,Guerrero Negro,MX,2020-08-21 22:01:27,27.98,-114.06,95.29,39,8,29.1
334,Zaqatala,AZ,2020-08-21 22:01:28,41.63,46.64,73.4,78,75,4.7
335,Sant Julia De Loria,AD,2020-08-21 22:01:28,42.46,1.48,77.0,45,0,3.58
336,Ondangwa,NA,2020-08-21 22:01:28,-17.92,15.95,60.8,14,37,2.24
337,Pringsewu,ID,2020-08-21 22:01:28,-5.36,104.97,71.33,94,94,0.94
338,Ambilobe,MG,2020-08-21 22:01:28,-13.2,49.05,66.04,82,56,3.67
339,Toora-Khem,RU,2020-08-21 22:01:29,52.47,96.11,45.75,91,8,1.79
340,Ketchikan,US,2020-08-21 22:01:29,55.34,-131.65,59.0,93,90,4.7
341,Tornio,FI,2020-08-21 22:01:29,65.85,24.15,59.0,93,37,6.93
342,Elat,IL,2020-08-21 21:57:28,29.56,34.95,77.63,49,0,6.26
343,Asau,RO,2020-08-21 22:01:30,46.43,26.4,62.01,96,2,3.53
344,Vyazma,RU,2020-08-21 22:01:30,55.21,34.3,51.93,86,5,5.37
345,Amapa,BR,2020-08-21 22:01:30,1.0,-52.0,81.64,62,77,2.44
346,Chifeng,CN,2020-08-21 22:01:30,42.27,118.96,58.89,83,0,2.98
347,Geraldton,AU,2020-08-21 22:01:30,-28.77,114.6,59.0,67,75,13.87
348,Victoria,HK,2020-08-21 21:58:16,22.29,114.16,80.01,78,56,2.26
349,Longyearbyen,SJ,2020-08-21 22:01:31,78.22,15.64,41.0,93,75,3.36
350,Zhigansk,RU,2020-08-21 22:01:31,66.77,123.37,39.33,74,0,17.38
351,Rosetta,EG,2020-08-21 21:57:13,31.4,30.42,80.6,65,40,12.75
352,Lipari,IT,2020-08-21 22:01:32,38.47,14.95,78.01,57,0,4.0
353,Vagay,RU,2020-08-21 22:01:32,57.94,69.02,51.53,97,27,4.5
354,Half Moon Bay,US,2020-08-21 21:57:27,37.46,-122.43,89.01,82,1,13.87
355,Tahta,EG,2020-08-21 22:01:32,26.77,31.5,86.0,30,0,9.17
356,Kruisfontein,ZA,2020-08-21 22:01:32,-34.0,24.73,51.01,92,98,2.62
357,Codrington,AU,2020-08-21 22:01:32,-38.27,141.97,46.65,81,80,17.36
358,Kavieng,PG,2020-08-21 22:01:33,-2.57,150.8,83.32,74,0,8.52
359,Ponta Delgada,PT,2020-08-21 22:01:33,37.73,-25.67,71.6,88,20,5.82
360,Solnechnyy,RU,2020-08-21 22:01:33,50.72,136.63,61.39,66,81,3.33
361,Ailigandi,PA,2020-08-21 22:01:34,9.23,-78.02,82.02,77,64,2.64
362,The Valley,AI,2020-08-21 22:00:57,18.22,-63.06,82.4,78,40,13.87
363,Maumere,ID,2020-08-21 22:01:34,-8.62,122.21,76.03,69,0,2.91
364,Abu Samrah,SY,2020-08-21 22:01:34,35.3,37.18,68.81,80,0,10.51
365,Tolaga Bay,NZ,2020-08-21 22:01:34,-38.37,178.3,59.45,58,0,6.15
366,Pencaitland,GB,2020-08-21 22:01:35,55.91,-2.89,59.0,90,95,3.0
367,Darnah,LY,2020-08-21 22:01:35,32.77,22.64,77.54,73,0,15.43
368,Pouebo,NC,2020-08-21 22:01:35,-20.4,164.57,73.62,67,4,4.83
369,Azanka,RU,2020-08-21 22:01:35,58.04,64.79,50.07,97,61,5.32
370,Te Anau,NZ,2020-08-21 22:01:36,-45.42,167.72,44.85,84,70,0.16
371,Sao Felix Do Xingu,BR,2020-08-21 21:56:50,-6.64,-51.99,84.72,25,57,0.81
372,Agirish,RU,2020-08-21 22:01:36,61.92,63.02,54.64,96,100,9.84
373,Waingapu,ID,2020-08-21 22:01:36,-9.66,120.26,72.36,83,1,5.86
374,Pacific Grove,US,2020-08-21 22:01:37,36.62,-121.92,79.0,57,90,6.93
375,Enshi,CN,2020-08-21 22:01:37,30.3,109.48,70.59,86,66,1.05
376,Meulaboh,ID,2020-08-21 22:01:38,4.14,96.13,76.64,89,100,4.05
377,Jungapeo,MX,2020-08-21 22:01:38,19.45,-100.48,70.0,83,98,7.0
378,Port Blair,IN,2020-08-21 22:01:38,11.67,92.75,81.81,81,100,9.71
379,Plettenberg Bay,ZA,2020-08-21 22:01:38,-34.05,23.37,58.37,65,69,3.6
380,Samoded,RU,2020-08-21 22:01:38,63.61,40.51,55.96,93,2,2.48
381,Krasnogorskoye,RU,2020-08-21 22:01:39,52.3,86.2,53.96,72,41,2.44
382,Kitimat,CA,2020-08-21 22:01:39,54.05,-128.65,63.0,88,100,5.55
383,Sumoto,JP,2020-08-21 22:01:39,34.35,134.9,84.99,83,20,14.99
384,Uaua,BR,2020-08-21 22:01:40,-9.84,-39.48,79.75,51,77,14.99
385,Paita,PE,2020-08-21 22:01:40,-5.09,-81.11,65.28,74,32,14.83
386,Shakhtinsk,KZ,2020-08-21 22:01:40,49.71,72.59,55.4,66,2,8.95
387,Poya,NC,2020-08-21 22:01:40,-21.35,165.15,73.51,65,0,1.12
388,Camacha,PT,2020-08-21 22:01:40,33.08,-16.33,73.4,83,40,11.41
389,Alyangula,AU,2020-08-21 22:01:40,-13.85,136.42,57.2,93,0,9.89
390,Saint Pete Beach,US,2020-08-21 22:01:41,27.73,-82.74,81.0,83,75,12.75
391,Jawad,IN,2020-08-21 22:01:41,24.6,74.85,76.28,90,79,3.98
392,Bama,NG,2020-08-21 22:01:41,11.52,13.69,74.62,87,47,6.58
393,Paamiut,GL,2020-08-21 22:01:41,61.99,-49.67,45.0,81,0,1.68
394,Grajau,BR,2020-08-21 21:57:00,-5.82,-46.14,85.82,27,51,2.46
395,Billings,US,2020-08-21 22:01:41,45.78,-108.5,91.0,23,40,6.93
396,Bhachau,IN,2020-08-21 22:01:42,23.28,70.35,81.63,87,100,8.88
397,Atbasar,KZ,2020-08-21 22:01:42,51.8,68.33,53.62,88,37,5.97
398,Eyl,SO,2020-08-21 22:01:42,7.98,49.82,77.05,73,95,22.73
399,Mathbaria,BD,2020-08-21 22:01:43,22.29,89.96,79.66,91,100,8.93
400,Dingle,PH,2020-08-21 22:01:43,11.0,122.67,75.83,90,46,0.87
401,Kyle,US,2020-08-21 22:01:43,30.0,-97.87,99.0,30,1,8.05
402,Sabang,ID,2020-08-21 22:01:43,5.89,95.32,82.69,70,74,3.0
403,Innisfail,AU,2020-08-21 21:59:27,-17.53,146.03,57.99,99,2,4.14
404,Sarti,GR,2020-08-21 22:01:44,40.1,23.98,80.64,55,0,6.71
405,Oranjemund,NA,2020-08-21 22:01:44,-28.55,16.43,64.42,27,0,8.55
406,Dawlatabad,AF,2020-08-21 22:01:44,36.41,64.91,66.42,26,0,2.26
407,Isangel,VU,2020-08-21 22:01:44,-19.55,169.27,75.2,94,90,7.67
408,Puerto El Triunfo,SV,2020-08-21 22:01:44,13.28,-88.55,86.0,100,40,2.24
409,Tukrah,LY,2020-08-21 22:01:45,32.53,20.58,77.77,72,0,13.96
410,Raahe,FI,2020-08-21 22:01:45,64.68,24.48,59.0,87,33,6.93
411,Rurrenabaque,BO,2020-08-21 22:01:45,-14.44,-67.53,56.66,55,95,3.02
412,Saint-Georges,GD,2020-08-21 21:58:01,12.06,-61.75,86.0,74,40,13.87
413,Jabinyanah,TN,2020-08-21 22:01:46,35.03,10.91,84.2,74,0,9.17
414,Okhotsk,RU,2020-08-21 22:01:46,59.38,143.3,55.62,59,4,5.99
415,Vao,NC,2020-08-21 22:01:46,-22.67,167.48,71.13,74,19,6.11
416,Zhangye,CN,2020-08-21 22:01:46,38.93,100.45,71.42,49,94,2.3
417,Whitehorse,CA,2020-08-21 22:01:46,60.72,-135.05,60.01,77,75,2.24
418,Yuma,US,2020-08-21 21:59:20,32.73,-114.62,98.6,42,75,10.29
419,Muhororo,UG,2020-08-21 22:01:47,0.94,30.76,63.48,92,55,2.3
420,Anamur,TR,2020-08-21 22:01:47,36.08,32.84,73.4,94,0,2.24
421,Beasain,ES,2020-08-21 22:01:47,43.05,-2.2,66.99,95,97,1.99
422,Surt,LY,2020-08-21 22:01:47,31.21,16.59,79.72,71,0,10.67
423,Merrill,US,2020-08-21 22:01:48,45.18,-89.68,84.2,54,40,10.29
424,Fortuna,US,2020-08-21 22:01:48,40.6,-124.16,75.99,15,23,7.0
425,Harda,IN,2020-08-21 22:01:48,22.33,77.1,74.86,96,100,18.66
426,Baykit,RU,2020-08-21 22:01:48,61.67,96.37,57.54,69,97,4.0
427,Huilong,CN,2020-08-21 22:01:48,31.81,121.66,82.99,91,66,1.99
428,Hambantota,LK,2020-08-21 22:01:49,6.12,81.12,78.8,100,40,5.82
429,Alunis,RO,2020-08-21 22:01:49,45.2,25.87,55.99,70,0,11.99
430,Nhulunbuy,AU,2020-08-21 22:01:49,-12.23,136.77,66.2,93,3,8.97
431,Balkanabat,TM,2020-08-21 22:01:49,39.51,54.37,89.56,17,0,18.01
432,Saint George,US,2020-08-21 22:01:03,37.1,-113.58,107.01,17,1,4.7
433,Naze,JP,2020-08-21 22:01:50,28.37,129.48,78.8,94,20,1.12
434,Timmins,CA,2020-08-21 22:01:50,48.47,-81.33,73.4,40,75,8.05
435,Beterou,BJ,2020-08-21 22:01:50,9.2,2.26,71.38,94,71,4.68
436,Yining,CN,2020-08-21 22:01:50,29.04,114.56,75.7,90,100,1.12
437,Cabra,ES,2020-08-21 22:01:50,37.47,-4.44,80.01,38,0,3.53
438,Gubbi,IN,2020-08-21 22:01:51,13.31,76.94,70.2,88,98,5.61
439,Hay River,CA,2020-08-21 22:00:58,60.82,-115.8,60.8,77,75,13.87
440,Jalu,LY,2020-08-21 22:01:51,29.03,21.55,78.6,60,0,12.5
441,Bonavista,CA,2020-08-21 22:01:51,48.65,-53.11,64.99,59,63,14.0
442,Constantine,DZ,2020-08-21 22:01:52,36.37,6.61,84.2,45,20,5.82
443,Ust-Maya,RU,2020-08-21 22:01:52,60.42,134.53,49.28,54,1,2.26
444,Coolum Beach,AU,2020-08-21 21:59:19,-26.53,153.1,54.0,74,16,8.08
445,Varnavino,RU,2020-08-21 22:01:52,57.4,45.09,48.52,89,4,2.57
446,Turukhansk,RU,2020-08-21 22:01:52,65.82,87.98,57.02,61,95,10.69
447,Launceston,AU,2020-08-21 22:01:03,-41.45,147.17,39.99,100,90,4.7
448,Seoul,KR,2020-08-21 21:58:19,37.57,126.98,77.0,78,40,4.16
449,Sonoita,MX,2020-08-21 22:01:53,31.85,-112.83,99.0,35,50,1.01
450,Udachnyy,RU,2020-08-21 22:01:53,66.42,112.4,46.4,65,87,6.71
451,Tessalit,ML,2020-08-21 22:01:54,20.2,1.01,97.7,10,0,13.18
452,Mulchen,CL,2020-08-21 22:01:54,-37.72,-72.23,68.0,42,0,11.41
453,Manikpur,IN,2020-08-21 22:01:54,25.07,81.12,76.59,90,77,9.15
454,Berlevag,NO,2020-08-21 22:01:54,70.86,29.09,57.2,100,75,11.41
455,Clyde River,CA,2020-08-21 22:01:55,70.47,-68.59,44.67,80,100,2.08
456,Bantou,CN,2020-08-21 22:01:55,26.22,117.49,73.94,88,95,1.63
457,Santa Rosa,PH,2020-08-21 22:01:55,14.31,121.11,78.8,94,42,2.24
458,Teknaf,BD,2020-08-21 22:01:55,20.86,92.31,78.28,90,100,5.3
459,Gambela,ET,2020-08-21 22:01:55,8.25,34.58,71.29,87,100,2.95
460,Lompoc,US,2020-08-21 21:59:58,34.64,-120.46,79.0,64,75,14.99
461,Cheyenne,US,2020-08-21 22:01:49,41.14,-104.82,91.0,13,20,8.05
462,Mulki,IN,2020-08-21 22:01:56,13.1,74.8,77.0,94,75,4.7
463,Saint-Pierre,RE,2020-08-21 22:01:56,-21.34,55.48,66.2,59,20,8.05
464,Pamekasan,ID,2020-08-21 22:01:56,-7.16,113.47,78.67,72,96,12.08
465,Shenzhen,CN,2020-08-21 21:57:32,22.55,114.07,82.0,87,66,1.01
466,Sungaipenuh,ID,2020-08-21 22:01:57,-2.08,101.38,63.99,93,97,2.84
467,Ginir,ET,2020-08-21 22:01:57,7.13,40.7,60.15,85,45,7.58
468,Vestmanna,FO,2020-08-21 22:01:57,62.16,-7.17,51.8,93,82,17.22
469,Bara,NG,2020-08-21 22:01:58,10.37,10.73,73.65,86,86,3.98
470,Blagoyevo,RU,2020-08-21 22:01:58,63.37,47.92,48.4,90,22,2.89
471,Ishim,RU,2020-08-21 22:01:58,56.11,69.49,50.9,96,11,6.73
472,Ouegoa,NC,2020-08-21 22:01:58,-20.35,164.43,74.1,67,3,5.37
473,Madang,PG,2020-08-21 22:01:59,-5.22,145.8,79.54,87,70,4.74
474,Tarko-Sale,RU,2020-08-21 22:01:59,64.92,77.78,51.01,90,58,11.05
475,Panalingaan,PH,2020-08-21 22:01:59,8.78,117.42,78.71,85,35,3.74
476,Santander,ES,2020-08-21 22:01:59,43.46,-3.8,69.01,88,90,2.24
477,Lufilufi,WS,2020-08-21 22:01:59,-13.87,-171.6,77.0,94,75,24.72
478,Voskresenskoye,RU,2020-08-21 22:02:00,56.84,45.43,48.92,88,0,1.95
479,Lukaya,UG,2020-08-21 22:02:00,-0.15,31.87,71.6,78,20,2.26
480,Shingu,JP,2020-08-21 22:02:00,33.73,135.98,79.5,80,0,3.71
481,Taoudenni,ML,2020-08-21 22:02:00,22.68,-3.98,104.16,8,45,10.38
482,Hanna,CA,2020-08-21 22:01:32,51.63,-111.9,78.01,40,29,1.01
483,Sistranda,NO,2020-08-21 22:02:01,63.73,8.83,68.0,68,75,25.28
484,Muros,ES,2020-08-21 22:02:01,42.78,-9.06,63.0,88,1,4.36
485,Evensk,RU,2020-08-21 22:02:01,61.95,159.23,49.19,85,100,6.55
486,Ancud,CL,2020-08-21 22:02:01,-41.87,-73.82,50.0,76,0,5.82
487,Helmsdale,GB,2020-08-21 22:02:01,58.12,-3.65,60.8,87,18,8.05
488,Las Lomas,PA,2020-08-21 22:02:02,8.43,-82.4,78.8,88,75,5.82
489,Gornopravdinsk,RU,2020-08-21 22:02:02,60.05,69.9,52.61,96,96,4.99
490,Byron Bay,AU,2020-08-21 22:02:02,-28.65,153.62,55.99,62,46,9.17
491,Beyneu,KZ,2020-08-21 22:02:02,45.32,55.2,75.6,45,100,15.52
492,Garowe,SO,2020-08-21 22:02:02,8.41,48.48,76.51,62,90,24.76
493,Mandera,KE,2020-08-21 22:02:03,3.94,41.87,79.61,58,100,21.23
494,Hobyo,SO,2020-08-21 22:02:03,5.35,48.53,76.33,80,83,25.52
495,Havoysund,NO,2020-08-21 22:02:03,71.0,24.66,59.0,82,75,5.82
496,Coahuayana,MX,2020-08-21 22:02:03,18.73,-103.68,80.6,78,40,11.41
497,Arona,ES,2020-08-21 22:02:03,28.1,-16.68,78.8,61,60,14.99
498,Hondo,JP,2020-08-21 22:02:04,32.45,130.2,80.6,94,40,2.24
499,Ternate,ID,2020-08-21 22:02:04,0.8,127.4,79.99,77,100,3.31
500,Filadelfia,US,2020-08-21 22:00:22,39.95,-75.16,84.99,54,75,14.99
501,Sol-Iletsk,RU,2020-08-21 22:02:04,51.16,54.99,52.32,87,2,7.11
502,Gwadar,PK,2020-08-21 22:00:10,25.12,62.33,82.29,82,100,8.23
503,Pimenta Bueno,BR,2020-08-21 22:02:05,-11.67,-61.19,63.99,49,56,9.08
504,Soyo,AO,2020-08-21 22:02:05,-6.13,12.37,72.7,87,47,7.83
505,Zhanakorgan,KZ,2020-08-21 22:02:05,43.91,67.25,69.55,26,73,6.04
506,Hirado,JP,2020-08-21 22:02:05,33.36,129.55,82.99,94,40,2.24
507,Caravelas,BR,2020-08-21 22:02:06,-17.71,-39.25,72.01,87,88,13.62
508,Ajdabiya,LY,2020-08-21 22:02:06,30.76,20.23,76.86,61,0,11.41
509,Dinghai,CN,2020-08-21 22:02:06,26.28,119.79,82.4,83,20,13.42
510,San Andres,CO,2020-08-21 22:00:23,12.58,-81.7,86.0,74,40,3.36
511,Nantucket,US,2020-08-21 22:02:06,41.28,-70.1,73.4,78,1,13.87
512,Mount Pleasant,US,2020-08-21 22:02:07,32.79,-79.86,86.0,79,20,8.05
513,Limon,CR,2020-08-21 22:02:07,10.0,-83.03,86.0,74,40,8.05
514,Los Llanos De Aridane,ES,2020-08-21 22:02:08,28.66,-17.92,81.0,83,0,13.87
515,Sorong,ID,2020-08-21 22:02:08,-0.88,131.25,77.4,85,45,5.64
516,Alcaniz,ES,2020-08-21 22:02:08,41.05,-0.13,73.0,87,0,1.99
517,Talaya,RU,2020-08-21 22:02:08,61.38,152.75,36.52,82,100,13.87
518,Avera,US,2020-08-21 22:02:09,33.19,-82.53,84.2,70,1,9.17
519,Uyuni,BO,2020-08-21 22:02:09,-20.46,-66.83,47.82,35,90,28.88
520,Tomatlan,MX,2020-08-21 22:02:09,19.93,-105.25,86.94,65,60,8.5
521,Nioro,GM,2020-08-21 22:02:09,13.35,-15.75,77.14,86,98,8.61
522,Sambava,MG,2020-08-21 22:02:09,-14.27,50.17,68.14,85,1,11.43
523,Yakeshi,CN,2020-08-21 22:02:09,49.28,120.73,55.9,72,100,3.33
524,Porto Belo,BR,2020-08-21 22:02:10,-27.16,-48.55,51.01,71,40,4.7
525,Great Yarmouth,GB,2020-08-21 22:02:10,52.61,1.73,66.99,80,4,11.99
526,Vredendal,ZA,2020-08-21 22:02:10,-31.67,18.5,59.54,44,0,5.46
527,Bechem,GH,2020-08-21 22:02:10,7.09,-2.02,71.67,89,63,2.59
528,Astana,KZ,2020-08-21 22:02:05,51.18,71.45,53.6,81,13,8.95
529,Lengshuijiang,CN,2020-08-21 22:02:11,27.69,111.43,73.96,93,87,2.15
530,Angoche,MZ,2020-08-21 22:02:11,-16.23,39.91,72.81,77,27,11.36
531,Maraba,BR,2020-08-21 22:02:11,-5.37,-49.12,91.4,41,20,3.36
532,Asheboro,US,2020-08-21 21:59:27,35.71,-79.81,77.0,83,90,2.26
533,Blackfoot,US,2020-08-21 22:02:11,43.19,-112.34,90.0,17,20,5.82
534,Evinayong,GQ,2020-08-21 22:02:12,1.44,10.55,67.06,98,97,2.15
535,Honjo,JP,2020-08-21 22:02:12,36.23,139.18,80.01,83,95,1.01
536,Dargaville,NZ,2020-08-21 22:02:12,-35.93,173.88,59.25,77,2,6.58
537,Lang Son,VN,2020-08-21 22:02:12,21.83,106.73,72.99,93,31,2.55
538,Hovd,MN,2020-08-21 22:02:12,48.01,91.64,59.49,39,24,6.93
539,Pontal Do Parana,BR,2020-08-21 22:01:50,-25.65,-48.51,41.0,84,90,5.82
540,Port Hedland,AU,2020-08-21 22:02:13,-20.32,118.57,59.0,41,0,9.17
541,Ahuimanu,US,2020-08-21 21:59:18,21.44,-157.84,87.8,65,75,10.29
542,Lobito,AO,2020-08-21 22:02:13,-12.35,13.55,69.51,85,96,1.48
543,Boddam,GB,2020-08-21 22:02:13,57.47,-1.78,61.0,87,46,11.41
544,Asosa,ET,2020-08-21 22:02:13,10.07,34.53,62.11,99,100,4.16
545,Vila,PT,2020-08-21 22:02:14,42.03,-8.16,64.99,88,0,4.7
546,Porosozero,RU,2020-08-21 22:02:14,62.72,32.73,56.08,82,0,3.76
547,Khurba,RU,2020-08-21 22:02:14,50.41,136.88,57.36,87,89,7.07
548,San Pedro,PH,2020-08-21 21:59:33,14.35,121.02,78.8,94,44,2.24
549,Winona,US,2020-08-21 22:00:04,43.97,-91.77,87.8,52,1,5.82
550,Kaina,NG,2020-08-21 22:02:15,12.64,8.59,68.0,100,20,2.24
551,Shubarshi,KZ,2020-08-21 22:02:15,48.59,57.19,61.18,51,0,7.54
